,gid,word,simple,complex
29121,cwig3,मत,0,2
29122,cwig3,मतलब,0,1
29123,cwig3,मंतव्य,0,1
29124,cwig3,मति,0,1
29125,cwig3,मदद,0,1
29126,cwig3,मधुवीज,0,1
29127,cwig3,मन,0,1
29128,cwig3,मनसा,0,1
29129,cwig3,मनसूबा,0,1
29130,cwig3,मनीषा,0,1
29131,cwig3,मनीषिका,0,1
29132,cwig3,मन्तव्य,0,1
29133,cwig3,मंशा,0,1
29134,cwig3,मंसा,0,1
29135,cwig3,मंसूबा,0,1
29136,cwig3,मस्तिष्क,0,1
29137,cwig3,महल्ला,0,2
29138,cwig3,महसूल,0,1
29139,cwig3,महीना,0,1
29140,cwig3,महीनेवारी,0,1
29141,cwig3,मात,0,1
29142,cwig3,मानस,0,2
29143,cwig3,माने,0,1
29144,cwig3,मान्यता,0,1
29145,cwig3,मायने,0,1
29146,cwig3,मायारहित,1,4
29147,cwig3,मायाशून्य,1,4
29148,cwig3,मास,0,1
29149,cwig3,माह,0,1
29150,cwig3,माहवारी,0,1
29151,cwig3,मिशन,0,1
29152,cwig3,मुकाबला,0,1
29153,cwig3,मुक़ाबला,0,1
29154,cwig3,मुकाबिला,0,1
29155,cwig3,मुक़ाबिला,0,1
29156,cwig3,मुक्केबाज,0,2
29157,cwig3,मुक्केबाज़ों,0,2
29158,cwig3,मुखवल्लभ,1,0
29159,cwig3,मुष्टियोद्धा,1,1
29160,cwig3,मुहल्ला,0,2
29161,cwig3,मुहल्ले,0,2
29162,cwig3,मूल्य,0,1
29163,cwig3,मोहल्ला,0,2
29164,cwig3,मौजमस्ती,0,1
29165,cwig3,योग,0,3
29166,cwig3,रक्तपुष्प,0,1
29167,cwig3,रचित,0,1
29168,cwig3,रजःस्राव,0,1
29169,cwig3,रजोधर्म,0,1
29170,cwig3,रणथंभोर,1,2
29171,cwig3,रणथंभौर,1,2
29172,cwig3,रणथम्भौर,2,1
29173,cwig3,रमण,0,1
29174,cwig3,रागरहित,2,3
29175,cwig3,राजकर्ण,0,1
29176,cwig3,राहत,0,1
29177,cwig3,रिश्ता,0,1
29178,cwig3,रुक्ष,1,1
29179,cwig3,रूख,1,1
29180,cwig3,रूँख,1,1
29181,cwig3,रूखड़ा,1,1
29182,cwig3,रूखरा,1,1
29183,cwig3,रोचन,0,1
29184,cwig3,रोदा,0,1
29185,cwig3,लक्ष्य,0,1
29186,cwig3,लड़की,0,2
29187,cwig3,लागलपेट,0,1
29188,cwig3,लिखिया,0,1
29189,cwig3,लिपिक,0,1
29190,cwig3,लिहाजा,0,1
29191,cwig3,लिहाज़ा,0,1
29192,cwig3,लेनादेना,0,1
29193,cwig3,वकूफ,0,1
29194,cwig3,वकूफ़,0,1
29195,cwig3,वयस्कों,0,4
29196,cwig3,वाकया,0,2
29197,cwig3,वाक़या,0,2
29198,cwig3,वाक़िया,0,2
29199,cwig3,वाक्या,0,2
29200,cwig3,वाद,0,2
29201,cwig3,वारदात,0,2
29202,cwig3,वार्ता,0,1
29203,cwig3,वार्तालाप,0,1
29204,cwig3,वार्त्ता,0,2
29205,cwig3,वास्ता,0,1
29206,cwig3,विघात,0,1
29207,cwig3,विचार,0,1
29208,cwig3,विचारने,0,1
29209,cwig3,विटप,1,1
29210,cwig3,विटपी,1,1
29211,cwig3,विनोद,0,1
29212,cwig3,विरक्त,1,4
29213,cwig3,विरचित,0,1
29214,cwig3,विवेक,0,1
29215,cwig3,विहार,0,1
29216,cwig3,वीतराग,2,3
29217,cwig3,वृक्ष,0,2
29218,cwig3,वैयक्तिक,0,1
29219,cwig3,व्यक्तिगत,0,1
29220,cwig3,शक्तिकरण,1,1
29221,cwig3,शख्सी,0,1
29222,cwig3,शख़्सी,0,1
29223,cwig3,शबर,0,1
29224,cwig3,शालमर्कट,1,0
29225,cwig3,शालिक,0,1
29226,cwig3,शिकवा,1,4
29227,cwig3,शिकस्त,0,1
29228,cwig3,शिकायत,0,5
29229,cwig3,शिखरी,1,1
29230,cwig3,शिखी,1,2
29231,cwig3,शिल्पकला,0,3
29232,cwig3,शिल्पकारी,0,3
29233,cwig3,शिष्टि,0,1
29234,cwig3,शुकवल्लभ,0,1
29235,cwig3,शुंड,0,1
29236,cwig3,शुंडा,0,1
29237,cwig3,शुंडादंड,0,1
29238,cwig3,शुंडार,0,1
29239,cwig3,शुंडिका,0,1
29240,cwig3,शुण्डा,0,1
29241,cwig3,शुण्डादण्ड,1,0
29242,cwig3,शुण्डार,0,1
29243,cwig3,संज्ञा,0,1
29244,cwig3,सटकना,0,1
29245,cwig3,संबंध,0,1
29246,cwig3,संभाषण,0,1
29247,cwig3,समझ,0,1
29248,cwig3,समझते,0,1
29249,cwig3,समझाना,0,1
29250,cwig3,समझाने,0,1
29251,cwig3,समता,0,1
29252,cwig3,समायोग,0,1
29253,cwig3,सम्बन्ध,0,1
29254,cwig3,सम्भाषण,0,1
29255,cwig3,सम्मति,0,1
29256,cwig3,सम्वाद,0,1
29257,cwig3,सरकना,0,1
29258,cwig3,संरचित,0,1
29259,cwig3,सरोकार,0,1
29260,cwig3,संवाद,0,1
29261,cwig3,संस्था,0,2
29262,cwig3,संस्थान,0,2
29263,cwig3,सहयोग,0,1
29264,cwig3,सहायता,0,1
29265,cwig3,सहूलियत,0,1
29266,cwig3,साखि,1,1
29267,cwig3,साखी,0,2
29268,cwig3,साधनाएं,0,2
29269,cwig3,साध्य,0,1
29270,cwig3,साम्य,0,1
29271,cwig3,सारंग,0,1
29272,cwig3,सांस्कृतिक,0,1
29273,cwig3,सिद्धांत,1,1
29274,cwig3,सिद्धान्त,1,1
29275,cwig3,सिद्धान्तों,1,1
29276,cwig3,सुता,0,2
29277,cwig3,सुनील,0,1
29278,cwig3,सुभीता,0,1
29279,cwig3,सुविधा,0,1
29280,cwig3,सुविधाओं,0,1
29281,cwig3,सूचिका,0,1
29282,cwig3,सूझबूझ,0,1
29283,cwig3,सूड़,0,1
29284,cwig3,सूँड़,0,1
29285,cwig3,सूंड,0,1
29286,cwig3,सृजित,0,1
29287,cwig3,सृष्ट,0,1
29288,cwig3,सौंपना,0,1
29289,cwig3,स्कंधी,1,1
29290,cwig3,स्कन्धी,1,1
29291,cwig3,स्त्रीकुसुम,0,1
29292,cwig3,स्वास्थ्य,0,1
29293,cwig3,हटना,0,3
29294,cwig3,हथेलियों,0,1
29295,cwig3,हथेली,0,1
29296,cwig3,हस्तशिल्प,1,2
29297,cwig3,हाथ,0,1
29298,cwig3,हादसा,0,2
29299,cwig3,हार,0,1
29300,cwig3,हिलना,0,1
29301,cwig3,हिसाब,0,1
29302,cwig3,हेतु,0,1
29303,cwig3,अतएव,0,1
29304,cwig3,अधिक,0,1
29305,cwig3,अनुमान,0,2
29306,cwig3,अपना,0,1
29307,cwig3,अभौतिक,1,2
29308,cwig3,अमुग्ध,1,4
29309,cwig3,अर्णव,0,4
29310,cwig3,अवगारना,0,1
29311,cwig3,असफलता,0,1
29312,cwig3,आयद,1,1
29313,cwig3,इंस्टिट्यूट,1,1
29314,cwig3,उपाध्यक्ष,0,2
29315,cwig3,उपालंभ,1,4
29316,cwig3,कुचलाना,0,1
29317,cwig3,खिसकीं,0,1
29318,cwig3,गोदा,0,1
29319,cwig3,चिड़,0,1
29320,cwig3,चिड़चिड़ापन,0,3
29321,cwig3,चील्हा,0,1
29322,cwig3,छँटनी,0,2
29323,cwig3,जमनौती,0,1
29324,cwig3,जा,0,1
29325,cwig3,जोग,0,3
29326,cwig3,डैडी,0,1
29327,cwig3,दफ़्तर,0,2
29328,cwig3,नख्ल,1,1
29329,cwig3,पाड़ा,0,2
29330,cwig3,पीलु,0,1
29331,cwig3,पोंछना,0,1
29332,cwig3,बिटिया,0,2
29333,cwig3,मायावती,0,1
29334,cwig3,मुक्केबाज़,1,1
29335,cwig3,मुद्दा,0,1
29336,cwig3,मेधा,0,1
29337,cwig3,रणथम्भोर,1,2
29338,cwig3,राय,0,1
29339,cwig3,वयस्क,1,3
29340,cwig3,वाकिया,0,2
29341,cwig3,शालमर्कटक,1,0
29342,cwig3,शिकरत,0,1
29343,cwig3,श्राम,0,1
29344,cwig3,समानता,0,1
29345,cwig3,सर्जित,0,1
29346,cwig3,सशक्तिकरण,1,1
29347,cwig3,साधना,0,3
29348,cwig3,सुगमता,0,1
29349,cwig3,सेहत,0,1
29350,cwig3,हस्त,0,1
29351,cwig3,हस्तकला,0,3
29352,cwig3,हौदा,1,1
29353,cwig3,अक्षतवीर्य,2,0
29354,cwig3,अक्षमाली,1,1
29355,cwig3,अगम,2,2
29356,cwig3,अगम्य,2,2
29357,cwig3,अघोरनाथ,1,1
29358,cwig3,अज्ञेय,2,2
29359,cwig3,अंड,1,1
29360,cwig3,अण्ड,1,1
29361,cwig3,अंधकारि,1,1
29362,cwig3,अधिगम,1,2
29363,cwig3,अधिगमन,1,2
29364,cwig3,अधिरथी,0,3
29365,cwig3,अनंगारि,1,1
29366,cwig3,अनपेक्ष,0,1
29367,cwig3,अनर्थनाशी,1,1
29368,cwig3,अन्नपति,1,1
29369,cwig3,अपक्षपाती,0,1
29370,cwig3,अपराधभंजन,2,0
29371,cwig3,अपांनाथ,1,2
29372,cwig3,अपांनिधि,2,1
29373,cwig3,अपांपति,2,1
29374,cwig3,अंबरीष,1,1
29375,cwig3,अबलाबल,1,1
29376,cwig3,अबिंधन,0,3
29377,cwig3,अबिन्धन,0,3
29378,cwig3,अंबुधि,2,1
29379,cwig3,अबोधगम्य,3,0
29380,cwig3,अब्जवाहन,2,0
29381,cwig3,अब्धि,1,2
29382,cwig3,अभरम,1,2
29383,cwig3,अमीनिधि,1,2
29384,cwig3,अमृतवपु,1,1
29385,cwig3,अमेय,2,2
29386,cwig3,अमेव,1,3
29387,cwig3,अमोघदंड,2,0
29388,cwig3,अमोघदण्ड,1,1
29389,cwig3,अम्बरीष,1,1
29390,cwig3,अम्बुधि,1,2
29391,cwig3,अयुष,0,2
29392,cwig3,अयोनि,1,1
29393,cwig3,अयोनिज,2,0
29394,cwig3,अरिंदम,1,1
29395,cwig3,अर्घेश्वर,2,0
29396,cwig3,अलबत्ता,1,2
29397,cwig3,अलेख,1,3
29398,cwig3,अलेखा,1,3
29399,cwig3,अवकीर्ण,2,0
29400,cwig3,अवगाह,1,2
29401,cwig3,अवधिमान,0,3
29402,cwig3,अवश्य,0,3
29403,cwig3,अवश्यमेव,1,2
29404,cwig3,अवसि,1,2
29405,cwig3,अवस्था,0,2
29406,cwig3,अवस्थान,0,2
29407,cwig3,अवाप्ति,1,2
29408,cwig3,अवारपार,1,2
29409,cwig3,अविगत,3,1
29410,cwig3,अवितर्किक,1,2
29411,cwig3,अविष,2,2
29412,cwig3,अवेद्य,0,4
29413,cwig3,असंदेह,0,3
29414,cwig3,असन्देह,1,2
29415,cwig3,असंशय,1,2
29416,cwig3,अस्थिमाली,2,0
29417,cwig3,अस्थूल,1,2
29418,cwig3,अहवाल,0,2
29419,cwig3,अहिमाली,1,1
29420,cwig3,आकीर्ण,2,0
29421,cwig3,आकुल,1,1
29422,cwig3,आकुलित,1,1
29423,cwig3,आचित,2,0
29424,cwig3,आयु,0,2
29425,cwig3,आयुर्बल,0,2
29426,cwig3,आयुष,0,2
29427,cwig3,आयुष्य,0,2
29428,cwig3,आर्थ,0,2
29429,cwig3,आर्थिक,0,2
29430,cwig3,आलंभ,1,2
29431,cwig3,आलंभन,2,1
29432,cwig3,आलम्भ,1,2
29433,cwig3,आलम्भन,1,2
29434,cwig3,आशुतोष,1,1
29435,cwig3,आसुति,1,2
29436,cwig3,इकंक,1,2
29437,cwig3,इंगन,2,1
29438,cwig3,इङ्गन,3,0
29439,cwig3,इंदुशेखर,1,1
29440,cwig3,इनफिसाल,2,1
29441,cwig3,इनफ़िसाल,2,1
29442,cwig3,इन्दुशेखर,1,1
29443,cwig3,इल्म,1,2
29444,cwig3,उग्रधन्वा,2,0
29445,cwig3,उदधि,1,3
29446,cwig3,उमर,0,2
29447,cwig3,उमाकांत,1,1
29448,cwig3,उमाकान्त,1,1
29449,cwig3,उमेश,1,1
29450,cwig3,उम्र,0,2
29451,cwig3,कठिन,1,2
29452,cwig3,कपालपाणि,1,1
29453,cwig3,कपाली,1,1
29454,cwig3,कामारि,1,1
29455,cwig3,कालेश,1,1
29456,cwig3,काशीनाथ,0,2
29457,cwig3,कील,1,1
29458,cwig3,केतु,2,1
29459,cwig3,कैलाशनाथ,0,2
29460,cwig3,खान,0,3
29461,cwig3,गंगाधर,1,1
29462,cwig3,गत,0,2
29463,cwig3,गति,0,2
29464,cwig3,गद्दी,0,2
29465,cwig3,गहन,1,2
29466,cwig3,गिरिनाथ,1,1
29467,cwig3,गिरीश,1,1
29468,cwig3,गौरीश,2,0
29469,cwig3,घिरनी,1,1
29470,cwig3,घिर्री,2,0
29471,cwig3,चकरी,0,2
29472,cwig3,चंद्रशेखर,1,1
29473,cwig3,चन्द्रशेखर,0,2
29474,cwig3,जगद्योनि,2,0
29475,cwig3,जटाधारी,1,1
29476,cwig3,जटामाली,1,1
29477,cwig3,जनन,1,2
29478,cwig3,जरूर,0,3
29479,cwig3,ज़रूर,0,3
29480,cwig3,जलधि,1,2
29481,cwig3,जलनिधि,0,3
29482,cwig3,जलपति,0,3
29483,cwig3,जलेश,0,3
29484,cwig3,जलेश्वर,0,3
29485,cwig3,जानकारी,0,3
29486,cwig3,ज्ञान,0,3
29487,cwig3,ज्ञानातीत,2,2
29488,cwig3,झषनिकेत,1,2
29489,cwig3,तखता,0,2
29490,cwig3,तख़ता,1,1
29491,cwig3,तख्त,0,2
29492,cwig3,तख़्त,0,2
29493,cwig3,तख्ता,0,2
29494,cwig3,तख़्ता,0,2
29495,cwig3,तटस्थ,1,0
29496,cwig3,तरंत,0,3
29497,cwig3,तरन्त,0,3
29498,cwig3,तारकेश्वर,0,2
29499,cwig3,ताव,1,1
29500,cwig3,तीवर,0,3
29501,cwig3,तोयधि,0,3
29502,cwig3,तोयनिधि,0,3
29503,cwig3,तोयराज,0,3
29504,cwig3,तोयराशि,0,3
29505,cwig3,तोयालय,1,2
29506,cwig3,त्रिनेत्र,2,0
29507,cwig3,त्रिपुरांतक,2,0
29508,cwig3,त्रिपुरारि,1,1
29509,cwig3,त्रिपुरारी,2,0
29510,cwig3,त्र्यक्ष,1,1
29511,cwig3,त्र्यंबक,2,0
29512,cwig3,त्र्यम्बक,2,0
29513,cwig3,दशा,0,2
29514,cwig3,दुरुह,1,2
29515,cwig3,दुशवार,0,3
29516,cwig3,दुश्वार,0,3
29517,cwig3,दुष्काल,0,2
29518,cwig3,देवाधिदेव,2,0
29519,cwig3,देवेश्वर,0,2
29520,cwig3,धूम्र,1,1
29521,cwig3,नदराज,0,3
29522,cwig3,नंदिकेश्वर,1,1
29523,cwig3,नदीकांत,0,3
29524,cwig3,नदीकान्त,0,3
29525,cwig3,नदीधर,1,1
29526,cwig3,नदीन,0,3
29527,cwig3,नदीपति,1,2
29528,cwig3,नदीभल्लातक,2,1
29529,cwig3,नदीश,0,3
29530,cwig3,नन्दिकेश्वर,1,1
29531,cwig3,नपराजित,2,0
29532,cwig3,नबेड़ा,1,2
29533,cwig3,नागी,1,1
29534,cwig3,नाभ,1,1
29535,cwig3,निपटारा,1,2
29536,cwig3,निबटारा,1,2
29537,cwig3,निरपेक्ष,0,1
29538,cwig3,निरीह,1,0
29539,cwig3,निर्णय,0,3
29540,cwig3,निर्पेक्ष,0,1
29541,cwig3,निश्चिततः,1,2
29542,cwig3,निष्पक्ष,0,1
29543,cwig3,निःसंदेह,0,3
29544,cwig3,निसन्देह,0,3
29545,cwig3,निःसन्देह,1,2
29546,cwig3,निस्संदेह,0,3
29547,cwig3,निस्सन्देह,0,3
29548,cwig3,नीलग्रीव,1,1
29549,cwig3,पक्षपातरहित,1,0
29550,cwig3,पंचमुख,1,1
29551,cwig3,पंचानन,1,1
29552,cwig3,पञ्चमुख,0,2
29553,cwig3,पटरा,1,1
29554,cwig3,पयोधर,2,2
29555,cwig3,पयोधि,1,2
29556,cwig3,पयोनिधि,0,3
29557,cwig3,परंजय,1,1
29558,cwig3,परांगव,0,3
29559,cwig3,परेता,1,1
29560,cwig3,पल्ला,0,2
29561,cwig3,पश,1,1
29562,cwig3,पशुपति,0,2
29563,cwig3,पाट,1,1
29564,cwig3,पाथनाथ,0,3
29565,cwig3,पाथनिधि,1,2
29566,cwig3,पाथि,0,3
29567,cwig3,पाथोधि,1,2
29568,cwig3,पाथोनिधि,0,3
29569,cwig3,पादभुज,1,1
29570,cwig3,पार्श्ववक्त्र,2,0
29571,cwig3,पिनाकपाणि,2,0
29572,cwig3,पिनाकी,1,1
29573,cwig3,पीठ,0,2
29574,cwig3,पुद्गल,1,1
29575,cwig3,प्रतीति,2,2
29576,cwig3,प्रसव,1,2
29577,cwig3,प्रसूति,1,2
29578,cwig3,प्राप्ति,0,3
29579,cwig3,फनैन्शल,0,2
29580,cwig3,फनैन्सल,1,1
29581,cwig3,फनैंशल,0,2
29582,cwig3,फनैंसल,0,2
29583,cwig3,फाइनैन्शल,1,1
29584,cwig3,फाइनैन्सल,1,1
29585,cwig3,फाइनैंशल,0,2
29586,cwig3,फाइनैंसल,0,2
29587,cwig3,फाल,1,1
29588,cwig3,फिनैन्शल,0,2
29589,cwig3,फिनैन्सल,0,2
29590,cwig3,फिनैंशल,0,2
29591,cwig3,फिनैंसल,0,2
29592,cwig3,फैसला,1,2
29593,cwig3,फ़ैसला,0,3
29594,cwig3,बारीक,1,2
29595,cwig3,बारीक़,1,2
29596,cwig3,बाशिन्दा,1,2
29597,cwig3,बिलकुल,0,3
29598,cwig3,बिलाशक,1,2
29599,cwig3,बिल्कुल,0,3
29600,cwig3,बीजवाहन,0,2
29601,cwig3,बेशक,0,3
29602,cwig3,ब्लैकबोर्ड,0,2
29603,cwig3,भगाली,1,1
29604,cwig3,भंडार,0,3
29605,cwig3,भण्डार,0,3
29606,cwig3,भव,0,3
29607,cwig3,भवेश,1,1
29608,cwig3,भालचंद्र,1,1
29609,cwig3,भालचन्द्र,1,1
29610,cwig3,भुवनेश,1,1
29611,cwig3,भूतचारी,1,1
29612,cwig3,भूतनाथ,0,2
29613,cwig3,भूतेश,1,1
29614,cwig3,भोला,1,1
29615,cwig3,भोलानाथ,0,2
29616,cwig3,भोलेनाथ,0,2
29617,cwig3,मकरध्वज,0,3
29618,cwig3,मकरांक,0,3
29619,cwig3,मकरालय,0,3
29620,cwig3,मकरावास,0,3
29621,cwig3,मगरधर,0,3
29622,cwig3,मंगलेश,1,1
29623,cwig3,मचलना,1,1
29624,cwig3,महाक्रोध,0,2
29625,cwig3,महादेव,0,2
29626,cwig3,महार्णव,2,0
29627,cwig3,महेश,0,2
29628,cwig3,महेश्वर,0,2
29629,cwig3,माली,0,2
29630,cwig3,मिलना,0,3
29631,cwig3,मुंड,0,1
29632,cwig3,मुंडक,0,1
29633,cwig3,मुण्ड,0,1
29634,cwig3,मुण्डक,0,1
29635,cwig3,मूड़,0,1
29636,cwig3,मूँड़,0,1
29637,cwig3,मूँड़ी,0,1
29638,cwig3,मृत्युंजय,0,2
29639,cwig3,मौद्रिक,0,2
29640,cwig3,यकीनन,1,2
29641,cwig3,यक़ीनन,0,3
29642,cwig3,यमेश्वर,1,1
29643,cwig3,ययातीश्वर,2,0
29644,cwig3,ययी,1,1
29645,cwig3,यादईश,0,3
29646,cwig3,यादःपति,1,2
29647,cwig3,योगीनाथ,0,2
29648,cwig3,योगीश,1,1
29649,cwig3,रत्नगर्भ,0,3
29650,cwig3,रत्नाकर,0,3
29651,cwig3,राकेश,1,1
29652,cwig3,राजगद्दी,0,2
29653,cwig3,राजसिंहासन,0,2
29654,cwig3,रुद्र,1,1
29655,cwig3,रूप,0,2
29656,cwig3,लतीफ़,1,2
29657,cwig3,वयस,0,2
29658,cwig3,वरुणवास,1,2
29659,cwig3,वरुणालय,0,3
29660,cwig3,वरुणोद,2,1
29661,cwig3,वरेश्वर,1,1
29662,cwig3,वसुप्रद,1,1
29663,cwig3,वारिधि,0,3
29664,cwig3,वारिनिधि,0,3
29665,cwig3,वारिराशि,0,3
29666,cwig3,वारींद्र,1,2
29667,cwig3,वारीन्द्र,1,2
29668,cwig3,वारीश,0,3
29669,cwig3,वाशिन्दा,1,2
29670,cwig3,वित्तीय,0,2
29671,cwig3,विद्वत्,1,1
29672,cwig3,विभु,1,1
29673,cwig3,विरुपाक्ष,1,1
29674,cwig3,विरोचन,2,0
29675,cwig3,विश्वनाथ,0,2
29676,cwig3,वीरेश,2,0
29677,cwig3,वीरेश्वर,0,2
29678,cwig3,वृत्ति,0,2
29679,cwig3,वृषभकेतु,1,1
29680,cwig3,वेदित्व,3,0
29681,cwig3,वेद्यत्व,1,2
29682,cwig3,वैद्यनाथ,0,2
29683,cwig3,व्याप्त,0,2
29684,cwig3,व्योमकेश,0,2
29685,cwig3,शंकर,0,2
29686,cwig3,शङ्कर,1,1
29687,cwig3,शंभु,1,1
29688,cwig3,शम्भु,1,1
29689,cwig3,शशिधर,1,1
29690,cwig3,शशिभूषण,1,1
29691,cwig3,शारंगपाणि,1,1
29692,cwig3,शारंगपानि,1,1
29693,cwig3,शिखंडी,1,1
29694,cwig3,शिखण्डी,1,1
29695,cwig3,शिव,0,2
29696,cwig3,शीर्ष,0,1
29697,cwig3,शीश,0,1
29698,cwig3,शुद्धोद,1,2
29699,cwig3,शेखर,0,1
29700,cwig3,श्यामपट्ट,1,1
29701,cwig3,संग्रहण,2,1
29702,cwig3,सङ्ग्रहण,2,1
29703,cwig3,सतह,0,2
29704,cwig3,सतीश,1,1
29705,cwig3,सद्य,1,1
29706,cwig3,संप्राप्ति,3,0
29707,cwig3,समंदर,0,3
29708,cwig3,समन्दर,0,3
29709,cwig3,समुंदर,0,3
29710,cwig3,समुद्र,0,3
29711,cwig3,समुन्दर,0,3
29712,cwig3,सम्प्राप्ति,1,2
29713,cwig3,सर,0,1
29714,cwig3,सर्पमाली,1,1
29715,cwig3,सर्व,0,2
29716,cwig3,सलिलपति,1,2
29717,cwig3,सलिलराज,1,2
29718,cwig3,संवत्सर,2,0
29719,cwig3,सवर,0,2
29720,cwig3,संस्तर,0,2
29721,cwig3,सागर,0,3
29722,cwig3,सिद्धि,0,3
29723,cwig3,सिंधु,0,3
29724,cwig3,सिन्धु,0,3
29725,cwig3,सिर,0,1
29726,cwig3,सिंहासन,0,2
29727,cwig3,सुदाम,1,3
29728,cwig3,सुदामन,1,3
29729,cwig3,सुदामा,1,3
29730,cwig3,सुप्रतीक,1,1
29731,cwig3,सुहृद,0,2
29732,cwig3,सूक्ष्म,1,2
29733,cwig3,सूरत,0,2
29734,cwig3,स्टेज,0,2
29735,cwig3,स्तर,0,2
29736,cwig3,स्थानक,0,2
29737,cwig3,स्थिति,0,2
29738,cwig3,स्नेहन,1,1
29739,cwig3,हर,0,2
29740,cwig3,हाल,0,2
29741,cwig3,हालत,0,2
29742,cwig3,अनंगरि,1,1
29743,cwig3,अनुकूलन,1,1
29744,cwig3,क्षुद्र,2,1
29745,cwig3,तल,0,2
29746,cwig3,तिमिकोश,2,1
29747,cwig3,निसंदेह,0,3
29748,cwig3,नैतिकता,0,2
29749,cwig3,पक्षपातशून्य,0,1
29750,cwig3,प्रजनन,1,2
29751,cwig3,बोधातीत,3,1
29752,cwig3,मचल,0,2
29753,cwig3,मूड़ी,0,1
29754,cwig3,लटाई,1,1
29755,cwig3,वय,0,2
29756,cwig3,व्यापी,1,1
29757,cwig3,समवाप्ति,3,0
29758,cwig3,सिंघासन,0,2
29759,cwig3,अकर,1,1
29760,cwig3,अकाज,1,1
29761,cwig3,अकारज,1,1
29762,cwig3,अकारत,1,1
29763,cwig3,अकारथ,1,1
29764,cwig3,अकृतार्थ,1,1
29765,cwig3,अखबारनवीस,1,0
29766,cwig3,अख़बारनवीस,1,0
29767,cwig3,अंगज,0,1
29768,cwig3,अगहन,2,1
29769,cwig3,अंतःपुर,0,1
29770,cwig3,अँतर्गडु,2,0
29771,cwig3,अंतर्घट,0,1
29772,cwig3,अंतर्मन,0,1
29773,cwig3,अंतःसार,0,1
29774,cwig3,अत्याचार,0,1
29775,cwig3,अँधेर,0,1
29776,cwig3,अंधेर,0,1
29777,cwig3,अंधेरगर्दी,0,1
29778,cwig3,अनय,0,1
29779,cwig3,अनर्थक,0,2
29780,cwig3,अनावश्यक,0,2
29781,cwig3,अनाह,1,1
29782,cwig3,अनियाउ,0,1
29783,cwig3,अनीत,0,1
29784,cwig3,अनीति,0,1
29785,cwig3,अनुपयोगी,0,2
29786,cwig3,अनै,0,1
29787,cwig3,अन्तःपुर,0,1
29788,cwig3,अन्तरात्मा,0,1
29789,cwig3,अन्तर्घट,0,1
29790,cwig3,अन्तर्मन,0,1
29791,cwig3,अन्तःसार,0,1
29792,cwig3,अन्धेर,0,1
29793,cwig3,अन्धेरगर्दी,0,1
29794,cwig3,अन्याय,0,1
29795,cwig3,अपरिणामी,1,1
29796,cwig3,अपशिष्ट,1,1
29797,cwig3,अपार्थ,1,1
29798,cwig3,अपाव,0,1
29799,cwig3,अफल,1,1
29800,cwig3,अफलित,0,2
29801,cwig3,अफसाना,0,1
29802,cwig3,अफ़साना,0,1
29803,cwig3,अंबिरथा,1,1
29804,cwig3,अभिद्रोह,0,1
29805,cwig3,अभ्युपगम,0,1
29806,cwig3,अमानी,0,1
29807,cwig3,अर्थगत,0,2
29808,cwig3,अर्थशून्य,2,0
29809,cwig3,अर्थहीन,0,2
29810,cwig3,अर्भ,0,1
29811,cwig3,अलीक,1,1
29812,cwig3,अवग्रह,0,1
29813,cwig3,अवछंग,0,1
29814,cwig3,अविशंका,0,1
29815,cwig3,अविशङ्का,0,1
29816,cwig3,अव्यवहार्य्य,2,0
29817,cwig3,अंश,0,1
29818,cwig3,असफल,0,2
29819,cwig3,असह,0,1
29820,cwig3,असामी,0,1
29821,cwig3,असिद्ध,1,1
29822,cwig3,असेव्य,1,1
29823,cwig3,आखोर,1,1
29824,cwig3,आख्यान,0,1
29825,cwig3,आख्यानक,0,1
29826,cwig3,आग्रहायण,2,1
29827,cwig3,आत्मज,0,1
29828,cwig3,आत्मजात,0,1
29829,cwig3,आत्मनीन,0,1
29830,cwig3,आत्मप्रभव,0,1
29831,cwig3,आत्मभू,0,1
29832,cwig3,आत्मसंभव,0,1
29833,cwig3,आत्मसमुद्भव,1,0
29834,cwig3,आत्मसम्भव,0,1
29835,cwig3,आत्मोद्भव,1,0
29836,cwig3,आदमजाद,0,1
29837,cwig3,आदमी,0,1
29838,cwig3,आप्यायित,1,0
29839,cwig3,आलि,0,1
29840,cwig3,आहू,1,2
29841,cwig3,इंकलाब,0,2
29842,cwig3,इंक़लाब,0,2
29843,cwig3,इंकिलाब,1,1
29844,cwig3,इंक़िलाब,0,2
29845,cwig3,इगारह,0,1
29846,cwig3,इतबार,0,1
29847,cwig3,इतमीनान,0,1
29848,cwig3,इतिबार,0,1
29849,cwig3,इत्मीनान,0,1
29850,cwig3,इनक़लाब,0,2
29851,cwig3,इनसान,0,1
29852,cwig3,इन्कलाब,0,2
29853,cwig3,इन्किलाब,1,1
29854,cwig3,इन्दुजा,0,1
29855,cwig3,इन्सान,0,1
29856,cwig3,इब्न,0,1
29857,cwig3,इंसान,0,1
29858,cwig3,ईश,1,2
29859,cwig3,ईशान,0,1
29860,cwig3,ईहा,0,1
29861,cwig3,उअर,0,1
29862,cwig3,उछंग,0,1
29863,cwig3,उजवास,0,1
29864,cwig3,उद्यम,0,1
29865,cwig3,उद्योग,0,1
29866,cwig3,उपयोगहीन,0,2
29867,cwig3,उर,0,1
29868,cwig3,उलटना,0,1
29869,cwig3,एकादश,0,1
29870,cwig3,एतबार,0,1
