pid,word,complexity
tcweignp6, 'अभिप्राय',2
tcweignp6, 'अभिमत',5
tcweignp6, 'अभ्यास_पुस्तिका',4
tcweignp6, 'अभ्यास',5
tcweignp6, 'अमंद',3
tcweignp6, 'अमन्द',1
tcweignp6, 'अमरपगा_नदी',1
tcweignp6, 'अमरपगा',1
tcweignp6, 'अमहत्त्वपूर्ण',4
tcweignp6, 'अमहत्वपूर्ण',1
tcweignp6, 'अमीर',3
tcweignp6, 'अमेय',5
tcweignp6, 'अमेय',5
tcweignp6, 'अमेव',3
tcweignp6, 'अमेव',3
tcweignp6, 'अयाल',2
tcweignp6, 'अयास्य',3
tcweignp6, 'अरवा',3
tcweignp6, 'अर्क',2
tcweignp6, 'अलसेट',3
tcweignp6, 'अलिया',3
tcweignp6, 'अलेख',3
tcweignp6, 'अलेख',3
tcweignp6, 'अलेखा',2
tcweignp6, 'अलेखा',3
tcweignp6, 'अवगाह',5
tcweignp6, 'अवघट',2
tcweignp6, 'अवचय',1
tcweignp6, 'अवध',3
tcweignp6, 'अवधारणा',3
tcweignp6, 'अवधि',5
tcweignp6, 'अवभासिनी',1
tcweignp6, 'अवलेप',2
tcweignp6, 'अवसेर',2
tcweignp6, 'अवस्तु',3
tcweignp6, 'अवा',3
tcweignp6, 'अवार',3
tcweignp6, 'अवारी',3
tcweignp6, 'अविरल',5
tcweignp6, 'अवेद्य',3
tcweignp6, 'अवेद्य',3
tcweignp6, 'अवेर',4
tcweignp6, 'अशुद्धि',5
tcweignp6, 'असमिया',4
tcweignp6, 'असहज',3
tcweignp6, 'असार',2
tcweignp6, 'असु',3
tcweignp6, 'असूझ',1
tcweignp6, 'आइस्क्रीम',5
tcweignp6, 'आकलन',5
tcweignp6, 'आका',3
tcweignp6, 'आकाश-फल',3
tcweignp6, 'आकाशफल',1
tcweignp6, 'आचार',5
tcweignp6, 'आत्मा',5
tcweignp6, 'आदत',5
tcweignp6, 'आदर्श',4
tcweignp6, 'आदर्श',5
tcweignp6, 'आनुपूर्व',1
tcweignp6, 'आफिसर',1
tcweignp6, 'आबंध',2
tcweignp6, 'आबंधन',2
tcweignp6, 'आबन्ध',3
tcweignp6, 'आबन्धन',2
tcweignp6, 'आमाँ',2
tcweignp6, 'आमिर',1
tcweignp6, 'आमिल',1
tcweignp6, 'आरा',3
tcweignp6, 'आल-बाल',3
tcweignp6, 'आल',3
tcweignp6, 'आलबाल',3
tcweignp6, 'आलवाल',3
tcweignp6, 'आला',5
tcweignp6, 'आलान',3
tcweignp6, 'आवपन',1
tcweignp6, 'आवश्यकता',4
tcweignp6, 'आवाँ',2
tcweignp6, 'आँवा',4
tcweignp6, 'आँवाँ',2
tcweignp6, 'आंवां',3
tcweignp6, 'आवाप',2
tcweignp6, 'आवाय',3
tcweignp6, 'आवाल',2
tcweignp6, 'आशय',2
tcweignp6, 'आश्लेष',2
tcweignp6, 'आसंग',2
tcweignp6, 'आसङ्ग',1
tcweignp6, 'आसना',2
tcweignp6, 'आसामी_भाषा',5
tcweignp6, 'आहरी',3
tcweignp6, 'इंकलाब',5
tcweignp6, 'इंक़लाब',5
tcweignp6, 'इंकिलाब',5
tcweignp6, 'इत्संज्ञक_सांकेतिक_वर्ण',1
tcweignp6, 'इंदिया',5
tcweignp6, 'इनक़लाब',5
tcweignp6, 'इनक़िलाब',5
tcweignp6, 'इन्कलाब',5
tcweignp6, 'इन्किलाब',5
tcweignp6, 'इन्दिया',5
tcweignp6, 'इयत्ता',3
tcweignp6, 'इलाज',5
tcweignp6, 'इष्ट',3
tcweignp6, 'उक्थ',3
tcweignp6, 'उग्रशेखरा_नदी',1
tcweignp6, 'उग्रशेखरा',1
tcweignp6, 'उँचाई',5
tcweignp6, 'उंचाई',5
tcweignp6, 'उँचान',3
tcweignp6, 'उंचान',2
tcweignp6, 'उँचाव',3
tcweignp6, 'उंचाव',3
tcweignp6, 'उँचास',5
tcweignp6, 'उंचास',5
tcweignp6, 'उँचाहट',2
tcweignp6, 'उंचाहट',1
tcweignp6, 'उच्चता',3
tcweignp6, 'उच्चत्व',3
tcweignp6, 'उच्चय',1
tcweignp6, 'उत्तरदायित्वहीन',1
tcweignp6, 'उद्देश्य',5
tcweignp6, 'उपलक्ष्य',4
tcweignp6, 'उपाय',5
tcweignp6, 'उल्लेखनीय',5
tcweignp6, 'ऊँचाई',3
tcweignp6, 'ऊंचाई',5
tcweignp6, 'ऊँचापन',1
tcweignp6, 'ऊंचापन',1
tcweignp6, 'एमटी',5
tcweignp6, 'ऑफिसर',4
tcweignp6, 'ऑर्डर',5
tcweignp6, 'औलाद',5
tcweignp6, 'कगार',5
tcweignp6, 'कज',3
tcweignp6, 'कठिन',5
tcweignp6, 'कद',5
tcweignp6, 'क़द',5
tcweignp6, 'कदम',5
tcweignp6, 'क़दम',5
tcweignp6, 'कररा',2
tcweignp6, 'करार',5
tcweignp6, 'करार',5
tcweignp6, 'क़रार',5
tcweignp6, 'करारा',5
tcweignp6, 'कल',5
tcweignp6, 'कवेरा',5
tcweignp6, 'कश',5
tcweignp6, 'कहर',3
tcweignp6, 'काकु',5
tcweignp6, 'कान्ट्रैक्ट',5
tcweignp6, 'कापी',5
tcweignp6, 'कापी',5
tcweignp6, 'कारखाना',5
tcweignp6, 'कारख़ाना',5
tcweignp6, 'कारण',5
tcweignp6, 'कारस्तानी',4
tcweignp6, 'कारिस्तानी',3
tcweignp6, 'किनारा',5
tcweignp6, 'कुघट',2
tcweignp6, 'कुरमुरा',4
tcweignp6, 'कुरमुरा',5
tcweignp6, 'कुसूर',5
tcweignp6, 'कूल',5
tcweignp6, 'केंद्र',2
tcweignp6, 'केन्द्र',2
tcweignp6, 'केन्द्रीय_कार्यालय',5
tcweignp6, 'कॉन्ट्रैक्ट',5
tcweignp6, 'कोठीवाल',1
tcweignp6, 'क्रम',4
tcweignp6, 'क्रांति',3
tcweignp6, 'क्रान्ति',5
tcweignp6, 'खता',3
tcweignp6, 'ख़ता',3
tcweignp6, 'खबरनवीस',5
tcweignp6, 'खबरनवीस',2
tcweignp6, 'ख़बरनवीस',2
tcweignp6, 'ख़बरनवीस',1
tcweignp6, 'खबरी',5
tcweignp6, 'खबरी',5
tcweignp6, 'ख़बरी',5
tcweignp6, 'ख़बरी',5
tcweignp6, 'खयाल',5
tcweignp6, 'ख़याल',3
tcweignp6, 'ख्याल',4
tcweignp6, 'ख़्याल',5
tcweignp6, 'गंगा_नदी',4
tcweignp6, 'गंगा',5
tcweignp6, 'गङ्गा_नदी',1
tcweignp6, 'गङ्गा',1
tcweignp6, 'गझिन',3
tcweignp6, 'गलती',5
tcweignp6, 'ग़लती',5
tcweignp6, 'गँवार',5
tcweignp6, 'गवैहाँ',5
tcweignp6, 'गहन',3
tcweignp6, 'गहरा',5
tcweignp6, 'गाढ़ा',2
tcweignp6, 'गांदिनी_नदी',3
tcweignp6, 'गांदिनी',1
tcweignp6, 'गान्दिनी_नदी',1
tcweignp6, 'गान्दिनी',1
tcweignp6, 'गायत्री_नदी',1
tcweignp6, 'गुंजान',5
tcweignp6, 'गैर_महत्वपूर्ण',3
tcweignp6, 'ग़ैर_महत्वपूर्ण',4
tcweignp6, 'ग्रामवासी',5
tcweignp6, 'ग्रामीण',5
tcweignp6, 'ग्राम्य',5
tcweignp6, 'घना',5
tcweignp6, 'घनेरा',5
tcweignp6, 'चमड़ा',5
tcweignp6, 'चमड़ी',5
tcweignp6, 'चय',3
tcweignp6, 'चरण',5
tcweignp6, 'चरित',5
tcweignp6, 'चरित्र',2
tcweignp6, 'चर्म',3
tcweignp6, 'चाम',3
tcweignp6, 'चाल-चलन',5
tcweignp6, 'चाल-ढाल',5
tcweignp6, 'चाल',5
tcweignp6, 'चालढाल',5
tcweignp6, 'चिर',4
tcweignp6, 'चुसकी',5
tcweignp6, 'चूक',5
tcweignp6, 'चेतना',5
tcweignp6, 'चैतन्य',5
tcweignp6, 'छींट',3
tcweignp6, 'छींटा',3
tcweignp6, 'छींटों',3
tcweignp6, 'छोर',5
tcweignp6, 'जनरल_सेक्रेटरी',5
tcweignp6, 'जबर',4
tcweignp6, 'ज़बर',5
tcweignp6, 'जबरजस्त',5
tcweignp6, 'जबरदस्त',5
tcweignp6, 'ज़बरदस्त',5
tcweignp6, 'जबर्दस्त',5
tcweignp6, 'ज़बर्दस्त',5
tcweignp6, 'जरिआ',2
tcweignp6, 'ज़रिआ',5
tcweignp6, 'जरिया',5
tcweignp6, 'ज़रिया',5
tcweignp6, 'जरी',3
tcweignp6, 'ज़रीआ',5
tcweignp6, 'जरीया',5
tcweignp6, 'ज़रीया',5
tcweignp6, 'जर्ण',2
tcweignp6, 'जलरहित',3
tcweignp6, 'जलहीन',3
tcweignp6, 'जहु',1
tcweignp6, 'जाँ',5
tcweignp6, 'जान',5
tcweignp6, 'जाह्नवी_नदी',1
tcweignp6, 'जाह्नवी',1
tcweignp6, 'जीव',5
tcweignp6, 'जीवड़ा',3
tcweignp6, 'जीवथ',3
tcweignp6, 'जीवन-शक्ति',5
tcweignp6, 'जीवाणुओं',2
tcweignp6, 'जीवात्मा',3
tcweignp6, 'जुगत',3
tcweignp6, 'जोग',3
tcweignp6, 'ज्ञानातीत',3
tcweignp6, 'ज्ञानातीत',3
tcweignp6, 'ज्ञानार्जन',3
tcweignp6, 'ट',5
tcweignp6, 'टन-टन',5
tcweignp6, 'टन',5
tcweignp6, 'टनटन',5
tcweignp6, 'टनटनाहट',5
tcweignp6, 'टनों',3
tcweignp6, 'टिब्बा',3
tcweignp6, 'टीला',5
tcweignp6, 'टुन-टुन',5
tcweignp6, 'टुन',5
tcweignp6, 'टुनटुन',3
tcweignp6, 'टुनटुनाहट',2
tcweignp6, 'टेकर',3
tcweignp6, 'टेकरा',3
tcweignp6, 'टेकरी',3
tcweignp6, 'टेव',3
tcweignp6, 'डिवाइस',5
tcweignp6, 'ढब',3
tcweignp6, 'ढब',3
tcweignp6, 'ढाँक',3
tcweignp6, 'ढूह',2
tcweignp6, 'ढोर',4
tcweignp6, 'तजवीज',2
tcweignp6, 'तजवीज़',3
tcweignp6, 'तट',5
tcweignp6, 'तदबीर',2
tcweignp6, 'तरकीब',5
tcweignp6, 'तरीकत',3
tcweignp6, 'तरीक़त',2
tcweignp6, 'तरीका',5
tcweignp6, 'तरीक़ा',5
tcweignp6, 'तरु',1
tcweignp6, 'तरुवर',3
tcweignp6, 'तशनगी',2
tcweignp6, 'तश्नगी',2
tcweignp6, 'ताक',5
tcweignp6, 'ताख',3
tcweignp6, 'ताखा',3
tcweignp6, 'ताँता',3
tcweignp6, 'ताँती',2
tcweignp6, 'तांती',2
tcweignp6, 'ताबीर',4
tcweignp6, 'तार',5
tcweignp6, 'तीर',5
tcweignp6, 'तुक',3
tcweignp6, 'तुच्छ',5
tcweignp6, 'तृषा',2
tcweignp6, 'तृष्णा',2
tcweignp6, 'त्रिधारा_नदी',3
tcweignp6, 'त्रिधारा',1
tcweignp6, 'त्रिपथगा_नदी',1
tcweignp6, 'त्रिपथगा',1
tcweignp6, 'त्रिमार्ग_गामिनि_नदी',1
tcweignp6, 'त्रिमार्ग_गामिनि',1
tcweignp6, 'त्रिमार्गगा_नदी',1
tcweignp6, 'त्रिमार्गगा',1
tcweignp6, 'त्रिमार्गा_नदी',1
tcweignp6, 'त्रिमार्गा',1
tcweignp6, 'त्रिमार्गी_नदी',1
tcweignp6, 'त्रिमार्गी',1
tcweignp6, 'त्रिषा',3
tcweignp6, 'त्रुटि',1
tcweignp6, 'त्वचा',4
tcweignp6, 'थाला',5
tcweignp6, 'थालिका',3
tcweignp6, 'थाँवला',3
tcweignp6, 'थ्योरी',3
tcweignp6, 'दम',5
tcweignp6, 'दम',5
tcweignp6, 'दरख़्त',2
tcweignp6, 'दलहा',1
tcweignp6, 'दायरा',4
tcweignp6, 'दुरुह',1
tcweignp6, 'दुर्घट',3
tcweignp6, 'दुर्दम',5
tcweignp6, 'दुशवार',4
tcweignp6, 'दुश्वार',5
tcweignp6, 'दूत',3
tcweignp6, 'दूत',5
tcweignp6, 'देर-सवेर',4
tcweignp6, 'देर',5
tcweignp6, 'देरी',5
tcweignp6, 'देवकुल्या_नदी',3
tcweignp6, 'देवकुल्या',1
tcweignp6, 'देश',5
tcweignp6, 'देहाती',5
tcweignp6, 'द्रुम',2
tcweignp6, 'धनिक',4
tcweignp6, 'धर्मद्रवी_नदी',1
tcweignp6, 'धर्मद्रवी',1
tcweignp6, 'धातृ',2
tcweignp6, 'धात्री_नदी',1
tcweignp6, 'धात्री',2
tcweignp6, 'धुस्स',2
tcweignp6, 'धूरडाँगर',2
tcweignp6, 'धूलिकेदार',2
tcweignp6, 'धूहा',5
tcweignp6, 'ध्येय',3
tcweignp6, 'ध्वन्य',3
tcweignp6, 'नकल',5
tcweignp6, 'नकल',5
tcweignp6, 'नकल',5
tcweignp6, 'नक़ल',5
tcweignp6, 'नक़ल',5
tcweignp6, 'नक़ल',5
tcweignp6, 'नख्ल',4
tcweignp6, 'नख़्ल',3
tcweignp6, 'नगण्य',2
tcweignp6, 'नतीजा',5
tcweignp6, 'नंदिनी_नदी',3
tcweignp6, 'नंदिनी',3
tcweignp6, 'नन्दिनी_नदी',3
tcweignp6, 'नन्दिनी',3
tcweignp6, 'नफ़स',2
tcweignp6, 'नफ़्स',2
tcweignp6, 'नसल',5
tcweignp6, 'नस्ल',5
tcweignp6, 'नागा',3
tcweignp6, 'निमित्त',2
tcweignp6, 'नियत',5
tcweignp6, 'निरप',3
tcweignp6, 'निरुदक',3
tcweignp6, 'निर्जल',4
tcweignp6, 'निर्मित',2
tcweignp6, 'निर्मोक',3
tcweignp6, 'निविरीस',2
tcweignp6, 'निशुल्क',5
tcweignp6, 'निश्शुल्क',5
tcweignp6, 'नीयत',3
tcweignp6, 'नुक्स',2
tcweignp6, 'नुक़्स',3
tcweignp6, 'नुत्फा',2
tcweignp6, 'नुसखा',5
tcweignp6, 'नुसख़ा',5
tcweignp6, 'नुस्खा',5
tcweignp6, 'नुस्ख़ा',5
tcweignp6, 'नोक_झोक',5
tcweignp6, 'नोक_झोंक',5
tcweignp6, 'नोंक_झोंक',5
tcweignp6, 'नोक-झोक',5
tcweignp6, 'नोक-झोंक',5
tcweignp6, 'नोंक-झोंक',5
tcweignp6, 'नोकझोक',5
tcweignp6, 'नोकझोंक',5
tcweignp6, 'नोंकझोंक',5
tcweignp6, 'नोटबुक',4
tcweignp6, 'पजावा',2
tcweignp6, 'पठन',3
tcweignp6, 'पढ़ाई',5
tcweignp6, 'पत्रकार',5
tcweignp6, 'पत्रकार',5
tcweignp6, 'पंथ',3
tcweignp6, 'पन्थ',3
tcweignp6, 'परन',3
tcweignp6, 'परनि',3
tcweignp6, 'परवान',3
tcweignp6, 'परसेन्ट',5
tcweignp6, 'परिणति',1
tcweignp6, 'परिणाम',5
tcweignp6, 'परिमिति',2
tcweignp6, 'परिश्रावक',1
tcweignp6, 'पर्णीत',2
tcweignp6, 'पर्सेंट',5
tcweignp6, 'पर्सेन्ट',5
tcweignp6, 'पल्लवी',5
tcweignp6, 'पश्ता',2
tcweignp6, 'पात्र',3
tcweignp6, 'पादप',1
tcweignp6, 'पारावार',2
tcweignp6, 'पालि',4
tcweignp6, 'पाषंड',3
tcweignp6, 'पाषण्ड',2
tcweignp6, 'पिपासा',3
tcweignp6, 'पीठिका',5
tcweignp6, 'पुंगल',2
tcweignp6, 'पुरंदरा_नदी',1
tcweignp6, 'पुरंदरा',2
tcweignp6, 'पुरन्दरा_नदी',2
tcweignp6, 'पुरन्दरा',1
tcweignp6, 'पुलाकी',2
tcweignp6, 'पुष्यगर्भा_नदी',1
tcweignp6, 'पुष्यगर्भा',1
tcweignp6, 'पूरक',1
tcweignp6, 'पेड़',5
tcweignp6, 'प्यास',5
tcweignp6, 'प्रकृत',1
tcweignp6, 'प्रचंड',5
tcweignp6, 'प्रचण्ड',5
tcweignp6, 'प्रणीत',2
tcweignp6, 'प्रति',4
tcweignp6, 'प्रति',1
tcweignp6, 'प्रतिफल',2
tcweignp6, 'प्रतिबंधक',1
tcweignp6, 'प्रतिबन्धक',1
tcweignp6, 'प्रतिलिपि',1
tcweignp6, 'प्रतिलिपि',2
tcweignp6, 'प्रतिलेख',1
tcweignp6, 'प्रतिलेख',2
tcweignp6, 'प्रतिशत',5
tcweignp6, 'प्रधान_कार्यदर्शी',1
tcweignp6, 'प्रधान_कार्यालय',5
tcweignp6, 'प्रमुख_कार्यालय',5
tcweignp6, 'प्रयोग',3
tcweignp6, 'प्रयोजन',2
tcweignp6, 'प्रसृति',2
tcweignp6, 'प्राण',2
tcweignp6, 'प्राणवायु',2
tcweignp6, 'प्लांट',5
tcweignp6, 'फग',3
tcweignp6, 'फंग',3
tcweignp6, 'फंडा',5
tcweignp6, 'फण्डा',5
tcweignp6, 'फबती',3
tcweignp6, 'फब्ती',3
tcweignp6, 'फल',5
tcweignp6, 'फीसद',3
tcweignp6, 'फीसदी',2
tcweignp6, 'फ़ीसदी',2
tcweignp6, 'फूँक',5
tcweignp6, 'फूँकी',3
tcweignp6, 'फैक्टरी',5
tcweignp6, 'फ़ैक्टरी',5
tcweignp6, 'फैक्ट्री',5
tcweignp6, 'फ़ैक्ट्री',5
tcweignp6, 'फ्रांस_गणराज्य',2
tcweignp6, 'फ़्राँस_गणराज्य',3
tcweignp6, 'फ़्रांस_गणराज्य',3
tcweignp6, 'फ्राँस',2
tcweignp6, 'फ्रांस',2
tcweignp6, 'फ़्राँस',1
tcweignp6, 'फ़्रांस',2
tcweignp6, 'बद्धी',5
tcweignp6, 'बंधन',5
tcweignp6, 'बन्धन',5
tcweignp6, 'बल्लेबाज',5
tcweignp6, 'बल्लेबाज़',5
tcweignp6, 'बान',4
tcweignp6, 'बारी',4
tcweignp6, 'बारीक',5
tcweignp6, 'बारीक़',5
tcweignp6, 'बाल-बच्चा',5
tcweignp6, 'बिना_मूल्य',4
tcweignp6, 'बीझा',5
tcweignp6, 'बीरो',4
tcweignp6, 'बुलंदी',5
tcweignp6, 'बुलन्दी',5
tcweignp6, 'बूँदा-बाँदी',3
tcweignp6, 'बूँदाबाँदी',3
tcweignp6, 'बूंदाबांदी',3
tcweignp6, 'बूंदाबूदी',3
tcweignp6, 'बेड़ा',4
tcweignp6, 'बेर',5
tcweignp6, 'बैक्टीरिया',3
tcweignp6, 'बोधातीत',3
tcweignp6, 'बोधातीत',3
tcweignp6, 'भद्रसोमा_नदी',1
tcweignp6, 'भद्रसोमा',1
tcweignp6, 'भागीरथी_नदी',3
tcweignp6, 'भागीरथी',1
tcweignp6, 'भारग्रस्त',1
tcweignp6, 'भूमिजात',3
tcweignp6, 'भूल',5
tcweignp6, 'मकसद',5
tcweignp6, 'मक़सद',5
tcweignp6, 'मखौल',3
tcweignp6, 'मंजुल',2
tcweignp6, 'मत',5
tcweignp6, 'मतलब',5
tcweignp6, 'मंदाकिनी_नदी',3
tcweignp6, 'मंदाकिनी',3
tcweignp6, 'मधुमती_नदी',2
tcweignp6, 'मधुमती',3
tcweignp6, 'मनसा',4
tcweignp6, 'मन्दाकिनी_नदी',3
tcweignp6, 'मन्दाकिनी',3
tcweignp6, 'मर्यादा',5
tcweignp6, 'मवेशी',4
tcweignp6, 'मंशा',3
tcweignp6, 'मशीन',5
tcweignp6, 'मसविदा',2
tcweignp6, 'मंसा',4
tcweignp6, 'महत्त्वहीन',5
tcweignp6, 'महत्वहीन',5
tcweignp6, 'महाजन',5
tcweignp6, 'महाभद्रा_नदी',3
tcweignp6, 'महाभद्रा',1
tcweignp6, 'महाविल_नदी',3
tcweignp6, 'महाविल',3
tcweignp6, 'महासचिव',1
tcweignp6, 'मार्ग',5
tcweignp6, 'मार्ग',5
tcweignp6, 'मालिनी_नदी',3
tcweignp6, 'मालिनी',3
tcweignp6, 'मिल',5
tcweignp6, 'मिशन',5
tcweignp6, 'मीटरी_टन',5
tcweignp6, 'मुख्य_कार्यालय',5
tcweignp6, 'मुख्यालय',5
tcweignp6, 'मुड़ही',2
tcweignp6, 'मुड़ही',2
tcweignp6, 'मुड़ी',4
tcweignp6, 'मुड़ी',4
tcweignp6, 'मुद्दा',5
tcweignp6, 'मुफ्त',5
tcweignp6, 'मुफ़्त',4
tcweignp6, 'मुरमुरा',4
tcweignp6, 'मुरमुरा',5
tcweignp6, 'मुर्रा_भैंस',1
tcweignp6, 'मुर्रा_भैंस',2
tcweignp6, 'मुल्क',5
tcweignp6, 'मुश्किल',5
tcweignp6, 'मूलस्थली',1
tcweignp6, 'मे_ट',1
tcweignp6, 'मौजूँ',5
tcweignp6, 'मौजूं',5
tcweignp6, 'मौज़ू',5
tcweignp6, 'मौज़ूँ',5
tcweignp6, 'यंत्र',5
tcweignp6, 'युक्ति',5
tcweignp6, 'योग',5
tcweignp6, 'रंग-ढंग',5
tcweignp6, 'रंगढंग',5
tcweignp6, 'रचित',3
tcweignp6, 'रंजक',2
tcweignp6, 'रञ्जक',3
tcweignp6, 'राय',5
tcweignp6, 'राष्ट्र',5
tcweignp6, 'रास्ता',5
tcweignp6, 'राह',5
tcweignp6, 'रिजल्ट',5
tcweignp6, 'रिपोर्टर',5
tcweignp6, 'रिपोर्टर',2
tcweignp6, 'रुक्ष',1
tcweignp6, 'रूख',3
tcweignp6, 'रूँख',3
tcweignp6, 'रूखड़ा',2
tcweignp6, 'रूखरा',2
tcweignp6, 'लक्ष्य',5
tcweignp6, 'लगाव',5
tcweignp6, 'लगावन',3
tcweignp6, 'लड़का-बाला',3
tcweignp6, 'लम्बाई',5
tcweignp6, 'लिखित_समझौता',5
tcweignp6, 'लेखन_पुस्तिका',3
tcweignp6, 'लेखनीय',5
tcweignp6, 'वतन',5
tcweignp6, 'वंशज',5
tcweignp6, 'वंशधर',2
tcweignp6, 'वाचन',4
tcweignp6, 'वाद',4
tcweignp6, 'वार्तावह',2
tcweignp6, 'वार्तावह',2
tcweignp6, 'विकट',5
tcweignp6, 'विचार-धारा',5
tcweignp6, 'विचार',5
tcweignp6, 'विचारधारा',5
tcweignp6, 'विटप',1
tcweignp6, 'विटपी',3
tcweignp6, 'विधि',5
tcweignp6, 'विपर्यय',3
tcweignp6, 'विपाक',5
tcweignp6, 'विब्रंश',1
tcweignp6, 'विभिन्नता',5
tcweignp6, 'विरचित',1
tcweignp6, 'विलंब',5
tcweignp6, 'विलम्ब',5
tcweignp6, 'विविधता',4
tcweignp6, 'विशेषज्ञ',4
tcweignp6, 'विषम',3
tcweignp6, 'वृक्ष',5
tcweignp6, 'वृषारणी_नदी',1
tcweignp6, 'वृषारणी',2
tcweignp6, 'वृषाश्रिता_नजी',1
tcweignp6, 'वृषाश्रिता',1
tcweignp6, 'वेला',5
tcweignp6, 'वैभिन्य',2
tcweignp6, 'वैविध्य',3
tcweignp6, 'वैष्णवी_नदी',3
tcweignp6, 'वैष्णवी',3
tcweignp6, 'वोट',5
tcweignp6, 'व्यंग',4
tcweignp6, 'व्यंग्य',5
tcweignp6, 'व्यंग्यपूर्वक',1
tcweignp6, 'व्यंग्यार्थ',3
tcweignp6, 'व्यङ्ग',1
tcweignp6, 'व्यङ्ग्य',2
tcweignp6, 'व्यङ्ग्यार्थ',1
tcweignp6, 'व्याज',5
tcweignp6, 'व्युष्टि',2
tcweignp6, 'शल्ल',1
tcweignp6, 'शल्लक',3
tcweignp6, 'शाख',4
tcweignp6, 'शाख़',3
tcweignp6, 'शाखा',5
tcweignp6, 'शिखरी',2
tcweignp6, 'शिखी',3
tcweignp6, 'शुभ्रा_नदी',3
tcweignp6, 'शुभ्रा',3
tcweignp6, 'शृंखला',2
tcweignp6, 'शेव',4
tcweignp6, 'शोशा',3
tcweignp6, 'संकल्पना',2
tcweignp6, 'संग्रह',3
tcweignp6, 'सघन',5
tcweignp6, 'संघात',1
tcweignp6, 'सङ्घात',1
tcweignp6, 'संचय',5
tcweignp6, 'संतति',3
tcweignp6, 'संतान',5
tcweignp6, 'सत्त्व',5
tcweignp6, 'सत्व',4
tcweignp6, 'सदर',3
tcweignp6, 'संदेशवाहक',1
tcweignp6, 'संदेशवाहक',2
tcweignp6, 'संदेशहर',1
tcweignp6, 'संदेशहर',2
tcweignp6, 'संदेशहारक',3
tcweignp6, 'संदेशहारक',2
tcweignp6, 'संदेशहारी',1
tcweignp6, 'संदेशहारी',1
tcweignp6, 'संदेशी',5
tcweignp6, 'संदेशी',5
tcweignp6, 'संदेसी',5
tcweignp6, 'संदेसी',5
tcweignp6, 'सन्तति',3
tcweignp6, 'सन्तान',5
tcweignp6, 'सन्देशवाहक',1
tcweignp6, 'सन्देशवाहक',1
tcweignp6, 'सन्देशहर',1
tcweignp6, 'सन्देशहर',1
tcweignp6, 'सन्देशी',5
tcweignp6, 'सन्देशी',5
tcweignp6, 'सन्देसी',1
tcweignp6, 'सन्देसी',5
tcweignp6, 'संप्रदाय',3
tcweignp6, 'संबंध',5
tcweignp6, 'सबील',3
tcweignp6, 'संभार',5
tcweignp6, 'समझौता',5
tcweignp6, 'समायोग',3
tcweignp6, 'समाहार',5
tcweignp6, 'सम्प्रदाय',3
tcweignp6, 'सम्बन्ध',5
tcweignp6, 'सम्भार',2
tcweignp6, 'सम्मति',2
tcweignp6, 'सम्वाददाता',2
tcweignp6, 'सम्वाददाता',1
tcweignp6, 'संरचित',1
tcweignp6, 'सरजमीं',2
tcweignp6, 'सरज़मीं',2
tcweignp6, 'सरजमीन',2
tcweignp6, 'सरज़मीन',2
tcweignp6, 'सर्जित',1
tcweignp6, 'संवाददाता',2
tcweignp6, 'संवाददाता',1
tcweignp6, 'संवाददाताओं',2
tcweignp6, 'संवाददाताओं',1
tcweignp6, 'संविदा',3
tcweignp6, 'सशक्तिकरण',3
tcweignp6, 'संसक्ति',2
tcweignp6, 'सस्वर_पठन',2
tcweignp6, 'सस्वर_पाठ',2
tcweignp6, 'सस्वर_पाठन',2
tcweignp6, 'सस्वर_वाचन',2
tcweignp6, 'सस्वरपाठ',2
tcweignp6, 'संहिता',2
tcweignp6, 'संहृति',3
tcweignp6, 'साखि',3
tcweignp6, 'साखी',3
tcweignp6, 'साधन',5
tcweignp6, 'साध्य',3
tcweignp6, 'सावकार',5
tcweignp6, 'साह',5
tcweignp6, 'साहिल',5
tcweignp6, 'साहु',5
tcweignp6, 'साहू',5
tcweignp6, 'साहूकार',5
tcweignp6, 'सिद्धान्त',5
tcweignp6, 'सिलसिला',5
tcweignp6, 'सीमा',5
tcweignp6, 'सुट्टा',1
tcweignp6, 'सुभाव',5
tcweignp6, 'सुरधुनी_नदी',1
tcweignp6, 'सुरधुनी',1
tcweignp6, 'सुरनदी',2
tcweignp6, 'सुरसरि_नदी',1
tcweignp6, 'सुरसरि',1
tcweignp6, 'सूक्ष्म',5
tcweignp6, 'सृजित',1
tcweignp6, 'सृष्ट',1
tcweignp6, 'सेठ',5
tcweignp6, 'स्कंधी',3
tcweignp6, 'स्कन्धी',1
tcweignp6, 'स्किन',5
tcweignp6, 'स्टडी',5
tcweignp6, 'स्टेथस्कोप',5
tcweignp6, 'स्थानक',4
tcweignp6, 'स्पिरिट',5
tcweignp6, 'स्पेशलिस्ट',5
tcweignp6, 'स्वभाव',5
tcweignp6, 'स्वर्णधुनी_नदी',1
tcweignp6, 'स्वर्णधुनी',1
tcweignp6, 'स्वर्वापी_नदी',1
tcweignp6, 'स्वर्वापी',1
tcweignp6, 'हकीर',3
tcweignp6, 'हद',5
tcweignp6, 'हद्द',2
tcweignp6, 'हश्र',2
tcweignp6, 'हाकिम',2
tcweignp6, 'हेडक्वार्टर',5
tcweignp6, 'हेडक्वॉर्टर',5
tcweignp6, 'हेतु',5
tcweignp6, 'हैमवती_नदी',3
tcweignp6, 'हैमवती',3
tcweignp6, 'होंठी',3
